https,iframe,ip,length_hostname,length_url,nb_and,nb_at,nb_dots,nb_hyphens,nb_percent,nb_underscore,num_subdomains,popup_window,submit_email,label
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
0,0,0,10,61,0,0,3,1,0,0,1,0,0,1
1,0,0,17,30,0,0,2,0,0,0,1,0,0,1
0,0,1,17,251,3,0,4,10,12,0,1,0,0,1
1,0,1,50,126,2,0,4,1,0,2,3,0,0,1
1,0,0,40,58,0,0,5,0,0,0,3,0,0,1
0,0,0,19,28,0,0,3,0,0,0,2,0,0,0
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,25,33,0,0,2,0,0,0,1,0,0,0
1,0,0,31,43,0,0,2,1,0,0,1,0,0,0
0,0,0,26,35,0,0,2,0,0,0,1,0,0,0
0,0,0,24,33,0,0,2,0,0,0,1,0,0,0
0,0,0,16,33,0,0,2,0,0,0,1,0,0,0
1,0,0,15,74,0,0,2,6,0,0,1,0,0,0
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
0,0,1,14,59,0,0,2,2,0,0,1,0,0,0
0,0,0,39,48,0,0,2,3,0,0,1,0,0,1
1,0,0,24,32,0,0,2,1,0,0,1,0,0,0
1,0,0,10,21,0,0,1,1,0,0,0,0,0,1
1,0,0,12,58,0,0,2,0,0,0,1,0,0,0
1,0,0,23,30,0,0,2,0,0,0,1,0,0,1
1,0,0,19,100,0,0,2,4,0,0,0,0,0,1
1,0,0,37,45,0,0,2,0,0,0,1,0,0,0
0,0,0,38,47,0,0,4,2,0,0,3,0,0,1
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
0,0,1,34,138,1,0,2,7,0,0,1,0,0,1
0,0,0,19,48,0,0,3,0,0,0,1,0,0,0
0,0,0,15,66,0,0,3,0,0,1,1,0,0,0
1,0,0,19,47,0,0,2,0,2,0,1,0,0,0
1,0,0,39,47,0,0,2,0,0,0,1,0,0,1
0,0,0,18,202,0,0,2,0,0,1,1,0,0,1
1,0,0,15,35,0,0,2,1,0,0,1,0,0,0
1,0,0,20,45,0,0,3,0,0,0,1,0,0,1
1,0,0,9,49,0,0,3,0,0,0,0,0,0,1
0,0,0,24,34,0,0,2,0,0,0,1,0,0,0
1,0,0,10,44,0,0,3,0,0,0,1,0,0,1
0,0,0,11,19,0,0,2,0,0,0,1,0,0,1
0,0,1,39,65,0,0,5,1,0,0,3,0,0,1
0,0,0,24,102,0,0,2,12,0,0,1,0,0,0
0,0,0,14,33,0,0,2,0,0,0,1,0,0,1
1,0,0,22,30,0,0,2,0,0,0,1,0,0,0
1,0,0,16,35,0,0,2,0,0,0,0,0,0,1
0,0,0,17,43,0,0,3,0,0,0,1,0,0,1
0,0,0,27,119,0,0,3,0,0,4,2,0,0,1
0,0,0,30,39,0,0,2,0,0,0,1,0,0,1
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
1,0,0,15,48,0,0,2,2,0,0,1,0,0,0
1,0,0,12,20,0,0,2,0,0,0,1,0,0,0
1,0,0,42,60,0,0,4,3,0,0,3,0,0,1
1,0,1,53,85,0,0,5,6,0,0,3,0,0,1
1,0,0,11,79,0,0,2,7,0,0,0,0,0,0
1,0,0,22,62,0,0,3,3,0,0,1,0,0,0
1,0,0,21,37,0,0,2,0,0,0,1,0,0,1
1,0,0,21,28,0,0,2,1,0,0,1,0,0,0
0,0,1,15,99,0,0,2,5,0,1,1,0,0,0
0,0,0,11,33,0,0,1,0,0,1,0,0,0,0
1,0,0,28,36,0,0,2,0,0,0,1,0,0,0
1,0,0,29,106,0,0,2,9,3,0,1,0,0,0
0,0,0,15,50,0,0,2,0,0,0,1,0,0,1
1,0,0,18,64,0,0,2,4,0,0,1,0,0,0
1,0,0,25,32,0,0,2,0,0,0,1,0,0,1
0,0,1,20,299,11,0,16,0,0,0,0,0,0,1
0,0,0,28,84,0,0,3,0,0,0,2,0,0,1
0,0,0,14,99,0,0,2,1,0,0,0,0,0,1
1,0,1,19,106,0,0,2,1,0,0,1,0,0,1
1,0,0,19,42,0,0,2,0,0,0,1,0,0,0
0,0,0,25,51,0,0,2,1,0,0,1,0,0,0
1,0,1,41,68,0,0,5,1,0,0,4,0,0,1
0,0,0,23,32,0,0,3,0,0,0,2,0,0,0
1,0,1,17,56,0,0,3,1,0,0,1,0,0,0
1,0,0,13,45,0,0,2,0,0,0,1,0,0,1
1,0,0,22,45,0,0,1,0,0,0,0,0,0,0
0,0,0,24,59,0,0,2,0,0,0,1,0,0,1
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
1,0,0,20,76,0,0,3,1,0,0,1,0,0,1
1,0,0,13,20,0,0,2,0,0,0,1,0,0,0
0,0,0,16,56,0,0,2,0,0,2,1,0,0,0
1,0,0,23,64,0,0,2,1,0,0,1,0,0,0
1,0,0,22,112,0,0,3,1,3,0,1,0,0,0
1,0,0,28,60,0,0,2,0,0,1,1,0,0,0
0,0,0,16,57,0,0,2,0,0,3,1,0,0,0
1,0,0,15,47,0,0,1,3,0,0,0,0,0,0
1,0,0,5,31,0,0,1,2,0,0,0,0,0,1
1,0,0,24,84,0,0,3,6,0,0,1,0,0,0
0,0,0,15,24,0,0,2,0,0,0,1,0,0,0
1,0,0,24,95,0,0,2,10,0,0,1,0,0,0
1,0,0,16,123,2,0,2,3,6,0,1,0,0,0
0,0,0,16,70,0,0,2,1,0,1,1,0,0,1
0,0,0,17,206,10,0,6,0,4,1,2,0,0,1
1,0,0,20,32,0,0,2,0,0,0,1,0,0,1
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
1,0,0,12,72,0,0,3,1,0,1,0,0,0,1
1,0,1,19,63,1,0,3,0,0,0,1,0,0,0
1,0,0,20,72,0,0,2,4,0,0,1,0,0,0
1,0,0,24,70,0,0,3,0,0,1,1,0,0,0
1,0,0,15,43,0,0,2,1,0,0,1,0,0,0
1,0,0,16,37,0,0,1,1,0,0,0,0,0,1
0,0,0,23,53,0,0,2,1,0,0,1,0,0,0
1,0,0,18,26,0,0,2,0,0,0,1,0,0,1
1,0,1,12,20,0,0,3,0,0,0,2,0,0,1
0,0,0,19,72,0,0,2,4,0,0,1,0,0,0
1,0,0,13,21,0,0,2,0,0,0,1,0,0,0
1,0,0,24,62,0,0,3,3,0,0,1,0,0,0
0,0,0,20,41,0,0,3,1,0,0,1,0,0,0
1,0,0,16,24,0,0,2,0,0,0,1,0,0,0
1,0,0,14,42,0,0,2,0,0,0,1,0,0,1
1,0,0,11,19,0,0,2,0,0,0,1,0,0,0
0,0,0,20,46,0,0,2,0,0,1,1,0,0,0
1,0,0,11,47,0,0,1,0,0,1,0,0,0,0
0,0,0,7,16,0,0,1,0,0,0,0,0,0,0
1,0,0,16,76,0,0,1,1,0,0,0,0,0,1
0,0,0,21,46,0,0,3,1,0,0,1,0,0,1
1,0,0,16,63,0,0,3,0,0,1,1,0,0,0
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
0,0,0,16,43,0,0,2,0,0,0,1,0,0,1
1,0,1,12,218,2,0,3,1,0,1,1,0,0,1
1,0,1,19,107,0,0,2,1,0,0,1,0,0,1
1,0,0,19,27,0,0,2,0,0,0,1,0,0,0
1,0,0,14,21,0,0,2,0,0,0,1,0,0,0
0,0,0,24,87,0,0,2,5,0,0,1,1,0,0
0,0,0,21,38,0,0,2,0,0,0,1,0,0,1
1,0,0,31,38,0,0,2,0,0,0,1,0,0,1
1,0,1,21,225,6,0,2,1,6,1,0,0,0,1
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
1,0,0,23,50,0,0,3,1,0,0,1,0,0,0
0,0,0,12,22,0,0,2,0,0,0,1,0,0,0
1,0,1,23,89,0,0,2,0,0,0,1,0,0,1
0,0,1,28,79,0,0,4,1,0,0,2,0,0,1
1,0,0,19,46,0,0,3,0,0,0,1,0,0,0
1,0,0,26,46,0,0,2,0,1,0,1,0,0,0
0,0,0,13,58,0,0,1,4,0,0,0,0,0,0
1,0,1,17,177,2,0,3,1,0,1,1,0,0,1
0,0,0,19,31,0,0,2,0,0,0,1,0,0,0
0,0,0,25,34,0,0,2,1,0,0,1,0,0,1
0,0,0,23,32,0,0,3,0,0,0,2,0,0,0
1,0,0,41,70,0,0,3,6,0,0,1,0,0,1
1,0,0,42,60,0,0,4,3,0,0,3,0,0,1
1,0,0,17,76,1,0,3,1,0,0,1,0,0,1
1,0,0,29,45,0,0,2,0,0,0,1,0,0,0
0,0,0,27,36,0,0,2,2,0,0,1,0,0,1
1,0,0,18,29,0,0,1,1,0,0,0,0,0,1
0,0,0,11,19,0,0,2,0,0,0,1,0,0,0
0,0,1,30,154,2,1,6,4,0,0,1,0,0,1
0,0,0,26,35,0,0,2,0,0,0,1,0,0,0
1,0,0,22,44,0,0,2,0,0,0,1,0,0,1
1,0,0,32,40,0,0,2,1,0,0,1,0,0,1
1,0,0,13,36,0,0,2,0,0,1,0,0,0,1
1,0,0,21,39,0,0,2,0,0,0,1,0,0,0
1,0,0,20,100,0,1,4,1,0,0,1,0,0,1
1,0,0,14,21,0,0,2,0,0,0,1,0,0,0
1,0,0,25,43,0,0,2,0,0,0,1,0,0,0
0,0,0,17,57,0,0,2,0,0,4,1,0,0,0
1,0,0,21,32,0,0,1,0,0,0,0,0,0,0
0,0,0,20,121,0,0,2,14,0,0,1,0,0,0
1,0,0,15,23,0,0,2,0,0,0,1,0,0,0
1,0,0,10,45,0,0,2,0,0,0,1,0,0,0
1,0,0,33,41,0,0,4,2,0,0,3,0,0,1
1,0,0,24,46,0,0,2,1,0,0,1,0,0,0
0,0,0,20,67,0,0,3,1,0,0,1,0,0,1
0,0,0,24,33,0,0,3,0,0,0,2,0,0,0
1,0,0,12,110,0,0,3,1,0,1,1,0,0,1
1,0,1,43,51,0,0,3,2,0,0,2,0,0,1
1,0,0,39,47,0,0,2,5,0,0,1,0,0,0
1,0,0,11,25,0,0,1,0,0,0,0,0,0,1
0,0,0,10,19,0,0,2,0,0,0,1,0,0,0
1,0,0,16,55,0,0,3,1,0,0,2,0,0,0
1,0,0,17,58,0,1,2,0,0,0,0,0,0,1
0,0,1,13,98,1,0,3,1,0,1,1,0,0,1
1,0,0,14,65,0,0,3,4,0,0,1,0,0,0
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
1,0,0,20,41,0,0,2,0,0,0,1,0,0,0
1,0,0,28,48,0,0,3,0,0,0,1,0,0,1
1,0,0,14,38,0,0,2,1,0,0,1,0,0,0
1,0,0,13,20,0,0,1,0,0,0,0,0,0,0
1,0,0,18,57,0,0,1,0,1,0,0,0,0,1
1,0,0,27,35,0,0,2,0,0,0,1,0,0,0
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
1,0,0,17,84,0,0,2,10,0,0,1,0,0,0
1,0,0,18,39,0,0,1,0,0,0,0,0,0,0
1,0,0,13,47,0,0,2,3,0,0,1,0,0,0
1,0,0,15,27,0,0,1,0,0,0,0,0,0,1
1,0,1,18,73,0,0,1,1,0,0,0,0,0,1
0,0,0,7,16,0,0,1,0,0,0,0,0,0,0
0,0,1,16,132,0,0,3,0,0,2,1,0,0,1
1,0,0,18,50,0,0,3,0,0,0,1,0,0,1
1,0,0,22,51,0,0,2,1,0,0,1,0,0,1
1,0,0,10,29,0,0,1,0,0,0,0,0,0,1
1,0,0,26,41,0,0,2,0,0,0,1,0,0,1
1,0,0,17,64,0,0,2,4,0,0,1,1,0,0
1,0,0,26,34,0,0,2,0,0,0,1,0,0,0
1,0,1,10,51,0,0,1,0,0,0,0,0,0,1
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
1,0,0,20,28,0,0,2,0,0,0,1,0,0,0
1,0,1,12,66,0,0,2,0,0,0,0,0,0,1
0,0,0,15,113,0,0,2,3,0,1,1,0,0,1
1,0,0,12,19,0,0,2,0,0,0,1,0,0,0
1,0,0,27,35,0,0,2,0,0,0,1,0,0,0
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
0,0,0,11,29,0,0,1,0,0,1,0,0,0,0
1,0,0,20,55,0,0,2,0,0,0,1,0,0,1
0,0,0,17,26,0,0,2,1,0,0,1,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,1
1,0,0,18,47,0,0,2,1,0,0,1,0,0,0
0,0,0,15,39,0,0,2,0,0,0,1,0,0,0
1,0,0,20,28,0,0,1,0,0,0,0,0,0,0
1,0,1,42,50,0,0,2,4,0,0,1,0,0,1
0,0,0,17,54,0,0,3,0,0,0,1,0,0,1
0,0,0,11,70,0,0,3,0,0,4,1,0,0,0
1,0,1,14,44,0,0,3,0,0,0,1,0,0,0
0,0,0,26,51,0,0,2,2,0,0,1,0,0,0
0,0,0,17,97,0,0,3,8,0,0,1,0,0,0
0,0,1,30,132,1,0,5,5,0,0,1,0,0,1
1,0,0,21,53,0,0,2,0,0,0,1,0,0,1
1,0,0,24,67,0,0,2,6,0,0,1,0,0,0
1,0,1,27,81,0,0,2,0,0,0,1,0,0,1
0,0,0,16,25,0,0,1,0,0,0,0,0,0,0
0,0,0,44,73,0,0,5,3,0,0,3,0,0,1
1,0,0,10,18,0,0,2,0,0,0,1,0,0,1
0,0,0,16,59,0,0,2,0,0,3,1,0,0,0
1,0,0,22,55,0,0,3,0,0,0,1,0,0,1
0,0,0,26,35,0,0,2,1,0,0,1,0,0,1
1,0,1,19,81,0,0,2,0,0,0,1,0,0,1
1,0,0,18,33,0,0,2,1,0,0,1,0,0,0
1,0,0,30,79,0,0,2,3,0,0,1,0,0,0
1,0,1,42,68,0,0,4,0,0,0,3,0,0,1
1,0,0,12,19,0,0,2,0,0,0,1,0,0,0
0,0,0,19,131,0,0,2,4,0,2,1,0,0,1
1,0,1,11,122,0,0,2,14,0,0,1,0,0,0
1,0,0,47,76,0,0,4,6,0,0,2,0,0,0
1,0,0,14,61,0,0,3,1,0,1,1,0,0,0
1,0,1,13,476,9,1,24,0,23,18,2,0,0,1
0,0,0,16,76,0,0,2,0,0,5,1,0,0,0
0,0,0,15,55,0,0,2,0,0,0,1,0,0,1
1,0,0,9,17,0,0,1,0,0,0,0,0,0,0
0,0,1,16,84,0,0,2,0,0,1,1,0,0,1
0,0,0,33,129,0,0,2,1,1,3,1,0,0,1
0,0,0,13,35,0,0,2,0,0,1,1,0,0,1
0,0,0,13,69,0,0,2,10,0,0,1,0,0,0
1,0,1,23,77,0,0,1,0,0,0,0,0,0,1
0,0,0,45,54,0,0,4,2,0,0,3,0,0,1
0,0,1,54,81,0,0,5,1,0,0,4,0,0,1
1,0,0,17,28,0,0,2,0,0,0,1,0,0,1
1,0,0,59,98,0,0,8,1,0,0,7,0,0,1
0,0,0,11,28,0,0,1,0,0,0,0,1,0,1
1,0,1,10,76,0,0,1,0,1,0,0,0,0,1
1,0,0,22,73,0,0,3,3,0,0,1,0,0,1
1,0,0,48,108,1,0,8,2,0,1,6,0,0,1
1,0,0,23,75,0,0,3,5,0,0,1,0,0,1
1,0,1,19,107,0,0,2,1,0,0,1,0,0,1
1,0,1,50,76,0,0,4,1,0,0,3,0,0,1
0,0,0,20,36,0,0,2,0,0,0,1,0,0,0
1,0,0,27,35,0,0,2,0,0,0,1,0,0,0
1,0,0,20,49,0,0,2,1,0,0,1,0,0,0
0,0,0,7,25,0,0,1,0,0,0,0,0,0,1
1,0,0,25,58,0,0,2,3,0,0,1,0,0,0
1,0,0,17,29,0,0,2,0,0,0,1,0,0,1
1,0,0,27,34,0,0,2,0,0,0,1,0,0,1
1,0,0,26,40,0,0,3,0,0,0,2,0,0,0
1,0,0,25,52,0,0,3,3,0,0,1,0,0,0
1,0,1,42,117,2,0,4,0,0,2,3,0,0,1
1,0,0,18,67,1,0,2,3,0,0,1,0,0,0
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
1,0,0,12,57,0,0,3,0,0,0,1,0,0,0
1,0,0,11,19,0,0,2,0,0,0,1,0,0,1
0,0,0,21,30,0,0,2,0,0,0,1,0,0,0
0,0,0,12,21,0,0,2,0,0,0,1,0,0,0
1,0,0,17,42,0,0,3,0,0,0,1,0,0,0
1,0,0,23,77,0,0,3,3,0,0,1,0,0,0
1,0,0,25,51,0,0,3,0,0,0,1,0,0,1
0,0,0,14,74,0,0,4,1,4,0,1,0,0,0
1,0,0,14,72,0,0,2,3,0,0,0,0,0,1
1,0,0,14,28,0,0,1,0,0,0,0,0,0,1
1,0,0,22,43,1,0,2,0,0,0,1,0,0,0
0,0,0,26,45,0,0,2,0,0,0,1,0,0,1
0,0,0,20,33,0,0,2,0,0,2,1,0,0,0
0,0,0,12,36,0,0,1,2,0,0,0,0,0,1
0,0,0,13,22,0,0,2,0,0,0,1,0,0,0
0,0,0,16,41,0,0,2,0,0,1,1,0,0,0
0,0,0,16,46,0,0,2,0,0,1,1,0,0,0
0,0,0,16,32,0,0,2,0,0,0,1,0,0,0
0,0,0,21,76,0,0,5,4,0,0,1,0,0,0
1,0,0,18,74,0,0,3,0,0,1,1,0,0,0
1,0,0,40,57,0,0,3,2,0,0,1,0,0,1
1,0,0,16,89,0,0,2,7,0,0,0,0,0,0
0,0,0,15,65,0,0,4,0,0,1,1,0,0,0
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
0,0,0,17,29,0,0,2,0,0,0,1,0,0,0
0,0,0,27,36,0,0,2,0,0,0,1,0,0,0
1,0,0,21,97,0,0,2,6,0,0,1,0,0,0
1,0,1,16,68,0,0,1,1,0,0,0,0,0,1
0,0,0,31,46,0,0,2,0,0,0,1,0,0,1
1,0,0,29,36,0,0,2,0,0,0,1,0,0,1
0,0,0,16,57,0,0,2,0,3,1,1,0,0,0
1,0,0,22,81,0,0,2,1,0,0,1,0,0,1
0,0,0,18,71,0,0,2,4,0,0,1,0,0,0
1,0,0,11,31,0,0,2,0,0,0,1,0,0,0
1,0,0,18,25,0,0,2,0,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,1
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
1,0,0,18,26,0,0,2,0,0,0,1,0,0,0
1,0,0,24,56,0,0,3,1,0,0,1,0,0,0
1,0,0,13,21,0,0,2,0,0,0,1,0,0,0
1,0,1,22,63,0,0,2,0,0,0,1,0,0,1
1,0,0,22,155,0,0,3,2,0,0,1,1,0,0
0,0,0,15,96,0,0,2,4,0,0,1,0,0,1
1,0,0,36,44,0,0,2,0,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,11,64,0,0,2,1,0,0,0,0,0,1
0,0,0,40,154,0,0,2,2,0,3,1,0,0,1
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
0,0,0,15,48,0,0,3,1,0,0,1,0,0,1
1,0,1,37,101,0,0,2,0,0,0,1,0,0,1
1,0,0,12,45,0,0,3,0,0,0,1,0,0,0
1,0,0,22,33,0,0,2,0,0,0,1,0,0,1
0,0,1,50,126,2,0,4,1,0,2,3,0,0,1
0,0,0,25,34,0,0,3,0,0,0,2,0,0,0
1,0,0,18,29,0,0,2,0,0,0,1,0,0,1
1,0,1,29,86,0,0,3,2,0,0,1,0,0,1
1,0,0,28,35,0,0,2,0,0,0,1,0,0,0
1,0,0,16,23,0,0,2,0,0,0,1,1,0,0
0,0,0,16,62,0,0,2,1,0,1,1,0,0,1
1,0,0,16,24,0,0,2,0,0,0,1,0,0,0
1,0,0,21,53,0,0,2,0,0,0,1,0,0,1
1,0,0,22,115,0,0,3,4,0,0,1,0,0,1
1,0,0,21,28,0,0,2,0,0,0,1,0,0,1
1,0,0,13,259,0,0,6,0,0,0,0,0,0,1
0,0,0,20,29,0,0,2,0,0,0,1,0,0,0
0,0,0,14,131,0,0,3,1,6,0,0,0,0,1
0,0,0,17,36,0,0,2,1,0,0,1,0,0,1
1,0,0,22,56,0,0,5,0,0,0,2,0,0,1
1,0,0,20,84,0,0,2,6,0,0,1,0,0,0
1,0,0,16,51,0,0,3,0,0,0,1,0,0,1
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
1,0,0,20,79,0,0,3,1,0,0,1,0,0,1
0,0,0,20,48,0,0,3,0,0,1,1,0,0,1
1,0,0,21,29,0,0,2,0,0,0,1,0,0,0
0,0,0,19,28,0,0,2,2,0,0,1,0,0,0
1,0,0,24,52,0,0,3,0,0,1,1,0,0,0
1,0,0,21,43,0,0,2,0,0,0,1,0,0,0
1,0,0,17,25,0,0,2,0,0,0,1,0,0,0
1,0,0,22,39,0,0,1,2,0,0,0,0,0,1
1,0,0,12,49,0,0,3,0,0,0,1,0,0,0
1,0,0,16,44,0,0,3,1,0,0,1,0,0,0
0,0,1,50,128,2,0,4,1,0,2,3,0,0,1
1,0,0,21,67,0,0,1,1,0,0,0,0,0,1
1,0,1,20,28,0,0,2,0,0,0,1,0,0,1
1,0,0,27,45,0,0,3,0,0,0,1,0,0,1
0,0,0,11,19,0,0,1,0,0,0,0,0,0,1
0,0,0,11,20,0,0,1,0,0,0,0,0,0,0
1,0,0,12,64,0,0,2,0,0,0,0,0,0,0
1,0,0,20,48,0,0,3,0,0,0,1,0,0,1
1,0,0,18,44,0,0,3,1,0,0,1,0,0,1
0,0,0,16,25,0,0,3,0,0,0,2,0,0,1
1,0,0,15,29,0,0,1,0,0,0,0,0,0,1
0,0,0,11,54,0,0,2,0,0,0,1,0,0,1
0,0,0,16,50,0,0,2,0,0,2,1,0,0,0
1,0,0,20,56,0,0,2,2,0,0,1,0,0,1
0,0,0,17,145,6,0,3,1,0,1,1,0,0,1
1,0,0,21,48,0,0,3,0,0,0,1,0,0,1
1,0,0,9,37,0,0,1,0,0,0,0,0,0,1
0,0,1,50,127,2,0,4,1,0,2,3,0,0,1
1,0,0,27,48,0,0,2,1,0,0,1,0,0,0
1,0,0,27,40,0,0,2,0,0,0,1,0,0,0
1,0,0,15,46,0,0,2,3,0,0,1,0,0,0
0,0,0,20,29,0,0,3,0,0,0,2,0,0,0
1,0,1,41,117,2,0,3,0,0,2,2,0,0,1
0,0,0,26,34,0,0,2,1,0,0,1,0,0,0
1,0,0,18,26,0,0,2,0,0,0,1,0,0,0
0,0,0,18,45,0,0,2,0,0,0,1,0,0,0
1,0,0,18,57,0,0,3,1,0,0,1,0,0,0
1,0,0,32,144,0,0,3,2,0,0,1,0,0,1
1,0,0,24,49,0,0,3,0,0,0,1,0,0,1
0,0,0,17,36,0,0,2,0,0,0,1,0,0,0
0,0,1,46,123,2,0,5,0,0,2,4,0,0,1
0,0,0,33,45,0,0,1,0,0,0,0,0,0,1
1,0,0,55,63,0,0,3,4,0,0,2,0,0,1
1,0,0,6,21,0,0,1,0,0,0,0,0,0,0
0,0,0,14,23,0,0,2,0,0,0,1,0,0,0
1,0,0,17,31,0,0,1,0,0,0,0,0,0,0
0,0,1,21,278,7,0,3,0,0,1,2,0,0,1
0,0,1,20,39,0,0,2,0,0,0,1,0,0,1
0,0,0,15,45,0,0,2,2,0,0,1,0,0,0
1,0,0,8,73,0,0,1,0,0,0,0,0,0,1
1,0,0,27,63,0,0,2,2,0,0,1,0,0,0
0,0,0,27,204,0,0,2,2,0,2,1,0,0,1
1,0,1,14,54,0,0,2,0,0,0,1,0,0,1
1,0,0,18,63,0,0,2,2,0,0,1,0,0,0
1,0,0,27,61,0,0,4,0,0,0,2,0,0,1
1,0,0,11,19,0,0,2,0,0,0,1,0,0,0
0,0,0,14,83,0,0,4,4,4,0,1,0,0,0
0,0,0,22,142,0,0,3,1,0,0,1,0,0,1
1,0,0,9,59,0,0,2,2,0,0,0,0,0,0
0,0,1,50,125,2,0,4,1,0,2,3,0,0,1
1,0,0,25,32,0,0,2,0,0,0,1,0,0,0
1,0,0,24,46,0,0,3,0,0,0,2,0,0,0
0,0,0,28,37,0,0,2,0,0,0,1,0,0,1
0,0,0,18,89,0,0,2,3,1,0,1,0,0,1
1,0,0,15,65,0,1,3,1,0,0,0,0,0,1
1,0,0,22,33,0,0,2,0,0,0,1,0,0,0
1,0,0,16,24,0,0,2,0,0,0,1,0,0,1
0,0,0,7,16,0,0,1,0,0,0,0,0,0,0
1,0,0,30,37,0,0,2,0,0,0,1,0,0,0
1,0,0,14,40,0,0,1,0,0,0,0,0,0,0
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,15,22,0,0,1,1,0,0,0,0,0,0
0,0,0,17,32,0,0,2,0,0,0,1,0,0,0
1,0,0,25,46,0,0,2,0,0,0,1,0,0,0
0,0,0,14,49,0,0,1,2,0,0,0,0,0,0
1,0,0,21,44,0,0,3,0,0,0,1,0,0,0
1,0,0,84,119,0,0,18,0,0,0,12,0,0,1
1,0,0,23,30,0,0,2,0,0,0,1,0,0,1
0,0,0,20,77,0,0,2,1,0,0,1,0,0,1
1,0,0,18,33,0,0,3,1,0,0,1,0,0,1
0,0,0,17,36,0,0,2,0,0,0,1,0,0,0
1,0,0,14,27,0,0,2,0,0,0,1,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,34,42,0,0,3,0,0,0,2,0,0,1
1,0,0,17,40,0,0,1,1,0,0,0,0,0,0
0,0,0,22,79,0,0,2,5,0,0,1,0,0,0
0,0,0,15,99,0,0,2,1,0,2,1,0,0,1
0,0,0,49,58,0,0,2,0,0,0,1,0,0,1
1,0,0,19,55,0,0,4,0,0,0,1,0,0,1
0,0,0,25,34,0,0,2,0,0,0,1,0,0,1
1,0,0,13,67,0,0,2,2,0,1,1,0,0,0
1,0,0,20,56,0,0,2,0,0,0,1,0,0,1
1,0,0,12,40,0,0,1,0,0,0,0,0,0,1
1,0,1,18,115,0,0,3,0,0,2,1,0,0,1
1,0,0,19,39,0,0,2,0,0,0,1,0,0,0
1,0,0,14,49,0,0,2,0,0,2,1,0,0,0
1,0,0,58,73,0,0,4,0,0,0,3,0,0,1
1,0,0,37,44,0,0,2,0,0,0,1,0,0,1
1,0,0,28,43,0,0,2,1,0,0,1,0,0,1
0,0,0,18,27,0,0,2,0,0,0,1,0,0,0
1,0,0,12,54,0,0,2,1,0,1,1,0,0,0
0,0,0,18,33,0,0,1,0,0,0,0,0,0,1
0,0,0,16,39,0,0,2,0,0,0,1,0,0,0
1,0,0,10,69,0,0,2,1,0,0,0,0,0,1
1,0,0,18,57,0,0,3,0,0,0,1,0,0,0
0,0,1,43,52,0,0,4,3,0,0,3,0,0,1
0,0,0,21,35,0,0,3,2,0,0,2,0,0,0
0,0,0,18,29,0,0,2,0,0,0,1,0,0,0
1,0,1,12,218,2,0,3,1,0,1,1,0,0,1
1,0,0,39,64,0,0,5,3,0,0,3,0,0,1
0,0,0,17,26,0,0,2,0,0,0,1,0,0,0
1,0,0,16,42,0,0,3,0,0,0,1,0,0,1
0,0,0,11,98,0,0,4,0,4,1,1,0,0,0
1,0,0,26,33,0,0,2,0,0,0,1,0,0,0
0,0,0,38,141,0,0,2,1,0,4,1,0,0,1
1,0,0,21,120,0,0,2,6,0,0,1,0,0,0
0,0,0,12,48,0,0,2,2,0,0,1,0,0,1
1,0,0,9,40,0,0,2,0,0,0,0,0,0,1
1,0,0,12,34,0,0,3,0,0,0,1,0,0,0
1,0,0,16,44,0,0,2,3,0,0,1,0,0,0
1,0,0,10,18,0,0,2,0,0,0,1,0,0,0
1,0,0,19,26,0,0,2,0,0,0,1,0,0,0
1,0,0,12,62,0,0,2,1,0,0,0,0,0,1
1,0,0,17,44,0,0,3,1,0,0,1,0,0,1
1,1,0,25,33,0,0,2,1,0,0,1,0,0,0
0,0,0,30,38,0,0,2,0,0,0,1,0,0,1
1,0,0,13,120,0,0,3,6,0,0,1,0,0,0
1,0,0,13,77,0,0,2,2,0,0,0,0,0,1
1,0,0,26,39,0,0,2,0,0,0,1,0,0,1
1,0,0,18,56,0,0,1,0,0,1,0,0,0,1
0,0,0,15,41,0,0,2,1,0,0,1,0,0,0
